"year(cout)","month(cout)","deweyBin","Mexico","Ireland","Spain","Israel","Egypt","Vietnam","Germany","Russia","China","Cuba","Iraq","Japan"
2012,6,761,0,0,0,0,0,0,0,0,0,0,0,1
2012,7,761,0,0,0,0,0,0,0,0,0,0,0,1
2012,10,761,0,0,0,0,0,0,0,0,0,0,0,1
2012,11,761,0,0,0,0,0,0,1,0,1,0,0,0
2013,1,761,0,0,0,0,0,0,0,0,0,0,0,1
2013,3,761,0,0,0,0,0,0,0,0,0,0,0,1
2013,5,761,0,0,0,0,0,0,0,0,0,0,0,1
2013,6,761,0,0,0,0,0,0,0,0,1,0,0,0
2013,7,761,0,0,0,0,0,0,0,0,0,0,0,1
2013,9,761,0,0,0,0,0,0,0,0,0,0,0,1
2013,10,761,0,0,0,0,0,0,0,0,0,0,0,1
2013,11,761,0,0,0,0,0,0,0,0,0,0,0,2
2014,2,761,0,0,0,0,0,0,0,0,0,0,0,1
2014,3,761,0,0,0,0,0,0,0,0,0,0,0,1
2014,5,761,0,0,0,0,0,0,0,0,1,0,0,0
2014,6,761,0,0,0,0,0,0,0,0,0,0,0,1
2014,7,761,0,0,0,0,0,0,1,0,0,0,0,0
2014,9,761,0,0,0,0,0,0,0,0,1,0,0,0
2015,1,761,0,0,0,0,0,0,1,0,0,0,0,0
2015,2,761,0,0,0,0,0,0,0,0,1,0,0,1
2015,3,761,0,0,0,0,0,0,1,0,0,0,0,0
2015,4,761,0,0,0,0,0,0,0,0,0,0,0,1
2015,5,761,0,0,0,0,0,0,1,0,0,0,0,3
2015,6,761,0,0,0,0,0,0,0,0,0,0,0,1
2015,7,761,0,0,0,0,0,0,1,0,0,0,0,0
2015,8,761,0,0,0,0,0,0,0,0,1,0,0,9
2015,9,761,0,0,0,0,0,0,0,0,0,0,0,5
2015,10,761,0,0,0,0,0,0,0,0,0,0,0,3
2015,11,761,0,0,0,0,0,0,0,0,0,0,0,4
2015,12,761,0,0,0,0,0,0,0,0,0,0,0,2
2016,1,761,0,0,0,0,0,0,1,0,0,0,0,11
2016,2,761,0,0,0,0,0,0,0,0,0,0,0,5
2016,3,761,0,0,0,0,0,0,0,0,0,0,0,3
2016,4,761,0,0,0,0,0,0,0,0,0,0,0,3
2016,5,761,0,0,0,0,0,0,0,0,0,0,0,1
2016,6,761,0,0,0,0,0,0,1,0,0,0,0,3
2016,7,761,0,0,0,0,0,0,0,0,0,0,0,4
2016,8,761,0,0,0,0,0,0,0,0,0,0,0,5
2016,9,761,0,0,0,0,0,0,0,0,0,0,0,1
2016,10,761,0,0,0,0,0,0,0,0,0,0,0,2
2016,11,761,0,0,0,0,0,0,0,0,0,0,0,2
2007,11,762,0,0,0,0,0,0,0,0,2,0,0,0
2006,1,769,0,0,0,0,0,0,0,0,0,0,0,9
2006,2,769,0,0,0,0,0,0,2,0,0,0,0,13
2006,3,769,0,0,0,0,0,0,0,0,1,0,0,18
2006,4,769,1,0,0,0,0,0,0,0,0,0,0,4
2006,5,769,1,0,0,0,0,0,2,0,0,0,0,5
2006,6,769,0,0,0,0,0,0,2,0,0,0,0,6
2006,7,769,2,0,0,0,0,0,0,0,0,0,0,8
2006,8,769,1,0,0,0,0,0,2,0,1,0,0,15
2006,9,769,2,0,0,0,0,0,1,0,0,0,0,6
2006,10,769,3,0,0,1,0,0,0,0,0,0,0,14
2006,11,769,3,0,0,0,0,0,0,0,0,0,0,12
2006,12,769,1,0,0,0,0,0,0,0,0,0,0,9
2007,1,769,2,0,0,0,0,0,0,0,0,0,0,1
2007,2,769,0,0,0,0,0,0,1,0,0,0,0,2
2007,3,769,2,0,0,0,0,0,1,0,0,0,0,6
2007,4,769,0,0,0,0,0,0,1,0,1,0,0,19
2007,5,769,1,0,0,0,0,0,0,0,0,0,0,5
2007,6,769,2,0,0,0,0,0,0,0,1,0,0,8
2007,7,769,2,0,0,1,0,0,1,0,0,0,0,5
2007,8,769,0,0,0,0,0,0,1,0,0,0,0,7
2007,9,769,1,0,1,1,0,0,0,0,0,0,0,3
2007,10,769,2,0,0,0,0,0,0,0,1,0,0,3
2007,11,769,2,0,0,0,0,0,0,0,0,0,0,7
2007,12,769,4,1,0,0,0,0,0,0,0,0,0,2
2008,1,769,0,0,0,0,0,0,0,0,0,0,0,4
2008,2,769,0,0,0,0,0,0,1,0,0,0,0,4
2008,3,769,0,0,0,0,0,0,1,0,0,0,0,8
2008,4,769,2,0,0,0,0,0,0,0,0,0,0,6
2008,5,769,1,0,0,1,0,0,1,0,0,0,0,1
2008,6,769,1,0,0,0,0,0,1,0,0,0,0,6
2008,7,769,1,0,0,0,0,0,0,0,0,0,0,4
2008,8,769,0,0,0,0,0,0,0,0,0,0,0,4
2008,9,769,4,0,0,0,0,0,2,0,0,0,0,5
2008,10,769,4,0,0,0,0,0,0,0,1,0,0,4
2008,11,769,2,0,0,0,0,0,0,0,0,0,0,4
2008,12,769,5,0,0,0,0,0,0,0,0,0,0,1
2009,1,769,2,0,0,1,0,0,0,0,0,0,0,9
2009,2,769,5,0,1,0,0,0,0,0,0,0,0,6
2009,3,769,2,0,0,0,0,0,0,0,0,0,0,7
2009,4,769,4,0,0,0,0,0,0,0,0,0,0,14
2009,5,769,0,0,0,0,0,0,0,0,0,0,0,10
2009,6,769,4,0,0,0,0,0,0,0,0,0,0,8
2009,7,769,3,0,0,0,0,0,0,0,0,0,0,14
2009,8,769,3,0,0,0,0,0,1,0,0,0,0,6
2009,9,769,5,0,0,1,0,0,0,0,0,0,0,4
2009,10,769,1,0,0,0,0,0,0,0,0,0,0,10
2009,11,769,2,0,0,0,0,0,0,0,0,0,0,6
2009,12,769,3,0,0,0,0,0,0,0,0,0,0,1
2010,1,769,0,0,0,0,0,0,1,0,0,0,0,9
2010,2,769,6,0,0,0,0,0,0,0,0,0,0,5
2010,3,769,0,0,0,0,0,0,1,0,0,0,0,6
2010,4,769,2,0,0,0,0,0,0,0,0,0,0,10
2010,5,769,1,0,0,0,0,0,0,0,0,0,0,7
2010,6,769,0,0,0,0,0,0,0,0,2,0,0,6
2010,7,769,1,0,0,0,0,0,1,0,4,0,0,7
2010,8,769,0,0,0,0,0,0,0,0,2,0,0,19
2010,9,769,3,0,0,0,0,0,1,0,1,0,0,10
2010,10,769,2,0,0,0,0,0,0,0,2,0,0,15
2010,11,769,1,0,0,0,0,0,1,0,3,0,0,11
2010,12,769,1,0,1,0,0,0,0,0,2,0,0,9
2011,1,769,0,0,0,0,0,0,0,0,2,0,0,10
2011,2,769,0,0,0,0,0,0,0,0,2,0,0,10
2011,3,769,1,0,0,0,0,0,0,0,1,0,0,13
2011,4,769,2,0,1,0,0,0,0,0,2,0,0,15
2011,5,769,1,0,0,0,0,0,1,0,0,0,0,5
2011,6,769,0,0,0,0,0,0,1,0,3,0,0,3
2011,7,769,0,0,0,0,0,0,0,0,1,0,0,5
2011,8,769,1,0,0,0,0,0,1,0,1,0,0,4
2011,9,769,0,0,0,0,0,0,0,0,0,0,0,14
2011,10,769,3,0,0,0,0,0,0,0,1,0,0,6
2011,11,769,0,0,0,0,0,0,0,0,0,0,0,8
2011,12,769,0,0,0,0,0,0,0,0,0,0,0,4
2012,1,769,0,0,0,0,0,0,0,0,1,0,0,5
2012,2,769,0,0,0,0,0,0,1,0,2,0,0,7
2012,3,769,3,0,0,0,0,0,0,0,2,0,0,11
2012,4,769,0,0,0,0,0,0,1,0,0,0,0,19
2012,5,769,0,0,0,0,0,0,0,0,0,0,0,6
2012,6,769,0,0,0,0,0,0,0,0,0,0,0,5
2012,7,769,1,0,0,0,0,0,0,0,1,0,0,3
2012,8,769,1,0,0,0,0,0,0,0,0,0,0,3
2012,9,769,0,0,0,0,0,0,0,0,0,0,0,4
2012,10,769,0,0,0,0,0,0,0,0,0,0,0,10
2012,11,769,0,0,0,0,0,0,0,0,1,0,0,5
2012,12,769,1,0,0,0,0,0,0,0,1,0,0,1
2013,1,769,0,0,0,0,0,0,0,0,0,0,0,9
2013,2,769,0,0,0,0,0,0,0,0,0,0,0,8
2013,3,769,2,0,0,0,0,0,0,0,0,0,0,8
2013,4,769,0,0,0,0,0,0,0,0,0,0,0,5
2013,5,769,2,0,0,0,0,0,0,0,0,0,0,5
2013,6,769,1,0,0,0,0,0,0,0,2,0,0,4
2013,7,769,0,0,0,0,0,0,0,0,2,0,0,7
2013,8,769,0,0,0,0,0,0,0,0,0,0,0,4
2013,9,769,0,0,0,0,0,0,1,0,0,0,0,6
2013,10,769,0,0,0,0,0,0,0,0,1,0,0,12
2013,11,769,1,1,0,0,0,0,0,0,0,0,0,11
2013,12,769,0,0,0,0,0,0,0,0,0,0,0,13
2014,1,769,0,0,0,0,0,0,0,0,0,0,0,5
2014,2,769,0,0,0,0,0,0,0,0,0,0,0,7
2014,3,769,1,0,0,0,0,0,1,0,0,0,0,3
2014,4,769,0,0,0,0,0,0,0,0,1,0,0,9
2014,5,769,0,0,0,0,0,0,0,0,1,0,0,13
2014,6,769,0,0,0,0,0,0,0,0,0,0,0,6
2014,7,769,0,0,0,0,0,0,0,0,0,0,0,4
2014,8,769,0,0,0,0,0,0,0,0,0,0,0,6
2014,9,769,0,0,0,0,0,0,0,0,1,0,0,3
2014,10,769,0,0,1,1,0,0,0,0,0,0,0,6
2014,11,769,0,0,0,0,0,0,0,0,0,0,0,8
2014,12,769,0,0,0,0,0,0,0,0,0,0,0,6
2015,1,769,0,0,0,0,0,0,1,0,1,0,0,8
2015,2,769,0,0,0,0,0,0,0,0,1,0,0,3
2015,3,769,0,0,0,0,0,0,0,0,1,0,0,5
2015,4,769,0,0,0,0,0,0,0,0,0,0,0,7
2015,5,769,1,1,0,0,0,0,0,0,0,0,0,9
2015,6,769,1,0,0,0,0,0,0,0,0,0,0,5
2015,7,769,1,0,0,0,0,0,1,0,0,0,0,13
2015,8,769,1,0,0,0,0,0,1,0,0,0,0,8
2015,9,769,1,0,0,0,0,0,0,0,0,0,0,11
2015,10,769,2,0,1,0,0,0,0,0,1,0,0,5
2015,11,769,0,0,0,0,0,0,1,0,0,0,0,7
2015,12,769,0,0,0,0,0,0,1,0,0,0,0,7
2016,1,769,0,0,0,0,0,0,1,0,0,0,0,7
2016,2,769,0,0,0,0,0,0,0,0,0,0,0,5
2016,3,769,0,0,1,0,0,0,1,0,0,0,0,6
2016,4,769,0,0,0,0,0,0,1,0,0,0,0,12
2016,5,769,0,0,0,0,0,0,1,0,0,0,0,1
2016,6,769,0,0,0,0,0,0,1,0,0,0,0,4
2016,7,769,0,0,0,0,0,0,1,0,1,0,0,5
2016,8,769,0,0,0,0,0,0,1,0,1,0,0,7
2016,9,769,0,0,0,0,0,0,1,0,0,0,0,3
2016,10,769,0,0,0,0,0,0,0,0,0,0,0,1
2016,11,769,0,0,0,0,0,0,0,0,0,0,0,2
2016,12,769,0,0,0,0,0,0,0,0,0,0,0,5
2006,2,770,2,0,0,0,0,0,0,0,0,0,0,0
2006,6,770,1,0,0,0,0,0,0,0,0,0,0,1
2006,8,770,0,0,0,0,0,0,0,0,0,1,0,0
2006,9,770,1,0,0,0,0,0,0,0,0,0,0,1
2006,12,770,2,0,0,0,0,0,0,0,0,0,0,0
2007,2,770,2,0,0,0,0,0,0,0,0,0,0,0
2007,3,770,0,0,0,0,0,0,0,0,0,1,0,0
2007,4,770,1,0,0,0,0,0,0,0,0,0,0,0
2007,5,770,1,0,0,0,0,0,0,0,0,0,0,1
2007,8,770,1,0,0,0,0,0,0,0,0,0,0,0
2007,9,770,1,0,0,0,0,0,0,0,0,0,0,0
2007,11,770,2,0,0,0,0,0,0,0,0,0,0,0
2007,12,770,2,0,0,0,0,0,0,0,0,0,0,0
2008,1,770,1,0,0,0,0,0,0,0,0,0,0,0
2008,2,770,0,0,0,2,0,0,0,0,0,0,0,0
2008,3,770,0,0,1,2,0,0,0,0,0,0,0,1
2008,4,770,0,0,1,3,0,0,0,0,0,0,0,0
2008,5,770,1,0,0,1,0,0,0,0,0,0,0,0
2008,6,770,2,0,0,0,0,0,0,0,0,0,0,0
2008,7,770,1,0,0,2,0,0,0,0,0,0,0,1
2008,8,770,1,0,0,1,0,0,0,0,0,0,0,1
2008,9,770,0,0,1,1,0,0,0,0,0,0,0,0
2008,10,770,2,0,1,0,0,0,0,0,0,0,0,1
2008,11,770,1,0,0,0,0,0,0,0,0,0,0,0
2009,1,770,1,0,0,1,0,0,0,0,0,0,0,0
2009,2,770,1,0,0,0,0,0,0,0,0,0,0,0
2009,3,770,0,0,0,0,0,0,0,0,0,0,0,1
2009,4,770,2,0,0,0,0,0,0,0,0,0,0,0
2009,5,770,0,0,0,1,0,0,0,0,0,0,0,0
2009,6,770,0,0,0,1,0,0,0,0,0,1,0,0
2009,7,770,0,0,0,1,0,0,0,0,0,0,0,0
2009,9,770,1,0,1,0,0,0,0,0,0,0,0,0
2009,11,770,2,0,0,0,0,0,0,0,0,0,0,0
2009,12,770,1,0,1,1,0,0,0,0,0,0,0,1
2010,1,770,0,0,0,0,0,0,0,0,0,0,0,2
2010,2,770,1,0,0,1,0,0,0,0,0,0,0,3
2010,3,770,1,0,0,0,0,0,0,0,0,0,0,2
2010,4,770,0,0,0,0,0,0,0,0,0,0,0,1
2010,5,770,2,0,0,0,0,0,0,0,0,0,0,0
2010,6,770,0,0,0,0,0,0,0,0,0,0,0,3
2010,7,770,1,0,0,0,0,0,0,0,0,0,0,1
2010,8,770,0,0,0,1,0,0,0,0,0,0,0,3
2010,9,770,0,0,0,1,0,0,0,0,0,0,0,1
2010,10,770,0,0,0,0,0,0,0,0,0,0,0,2
2010,11,770,1,0,0,0,0,0,0,0,0,0,0,0
2010,12,770,0,0,0,0,0,0,0,0,0,0,0,1
2011,1,770,1,0,0,0,0,0,0,0,0,0,0,0
2011,2,770,0,0,0,0,0,0,0,0,0,0,0,3
2011,3,770,0,0,0,0,0,0,0,0,1,0,0,1
2011,4,770,0,0,0,0,0,0,0,0,2,0,0,2
2011,5,770,1,0,0,0,0,0,0,0,0,1,0,0
2011,6,770,0,0,0,0,0,0,0,0,0,0,0,3
2011,7,770,0,0,0,0,0,0,0,0,2,0,0,1
2011,8,770,0,0,0,0,0,0,0,0,2,0,0,2
2011,9,770,0,0,0,1,0,0,0,0,1,0,0,0
2011,10,770,0,0,0,0,0,0,0,0,0,0,0,1
2011,11,770,0,0,0,0,0,0,0,0,0,0,0,1
2011,12,770,0,0,0,0,0,0,0,0,0,1,0,4
2012,1,770,0,0,0,0,0,0,0,0,0,0,0,1
2012,2,770,1,0,0,0,0,0,0,0,0,0,0,1
2012,3,770,1,0,0,0,0,0,0,0,1,0,0,1
2012,4,770,3,0,0,0,0,0,0,0,0,0,0,0
2012,5,770,0,0,0,0,0,0,0,0,1,0,0,0
2012,6,770,0,0,0,0,0,0,0,0,0,0,0,2
2012,7,770,1,0,0,0,0,0,0,0,0,0,0,0
2012,9,770,0,0,0,0,0,0,0,0,0,1,0,2
2012,10,770,0,0,0,1,0,0,0,0,0,0,0,1
2012,11,770,1,0,0,1,0,0,0,0,0,0,0,0
2012,12,770,0,0,1,0,0,0,0,0,0,1,0,3
2013,1,770,1,0,0,0,0,0,0,0,0,0,0,3
2013,2,770,1,0,1,1,0,0,0,0,0,0,0,2
2013,3,770,0,0,0,0,0,0,0,0,0,0,0,2
2013,4,770,0,0,0,0,0,0,0,0,0,0,0,1
2013,5,770,0,0,0,0,0,0,0,0,0,1,0,1
2013,6,770,0,0,0,0,0,0,0,0,1,0,0,1
2013,7,770,0,0,0,0,0,0,0,0,1,0,0,1
2013,8,770,0,0,0,0,0,0,0,0,0,0,0,5
2013,9,770,1,0,0,0,0,0,0,0,0,0,0,0
2013,10,770,0,0,0,0,0,0,0,0,0,0,0,9
2013,11,770,1,0,0,0,0,0,0,0,0,0,0,5
2013,12,770,2,0,0,0,0,0,0,0,0,0,0,5
2014,1,770,1,0,0,0,0,0,0,0,0,0,0,5
2014,2,770,1,0,0,0,0,0,0,0,0,0,0,5
2014,3,770,0,0,0,0,0,0,0,0,0,1,0,1
2014,4,770,0,0,0,0,0,0,0,0,0,0,0,3
2014,5,770,0,0,0,0,0,0,0,0,1,1,0,3
2014,6,770,0,0,0,0,0,0,0,0,0,1,0,2
2014,7,770,0,0,0,0,0,0,0,0,0,0,0,2
2014,9,770,0,0,0,0,0,0,0,0,0,0,0,1
2014,10,770,0,0,0,0,0,0,0,0,0,1,0,0
2014,11,770,0,0,0,0,0,0,0,0,1,1,0,1
2014,12,770,0,0,0,0,0,0,0,0,0,0,0,2
2015,1,770,0,0,0,1,0,0,0,0,0,0,0,1
2015,2,770,0,0,0,0,0,0,0,0,0,0,0,2
2015,3,770,0,0,0,0,0,0,0,0,0,1,0,1
2015,4,770,2,0,0,0,0,0,0,0,0,0,0,1
2015,5,770,0,0,0,1,0,0,0,0,1,0,0,0
2015,6,770,0,0,0,0,0,0,0,0,1,0,0,2
2015,7,770,1,0,0,0,0,0,0,0,0,1,0,2
2015,8,770,0,0,0,0,0,0,0,0,0,0,0,2
2015,10,770,0,0,0,1,0,0,0,0,0,1,0,2
2015,12,770,0,0,0,0,0,0,0,0,0,1,0,2
2016,1,770,2,0,0,0,0,0,0,0,0,1,0,2
2016,2,770,0,0,0,0,0,0,0,0,1,0,0,1
2016,3,770,0,3,0,0,0,0,0,0,0,1,0,0
2016,4,770,0,0,0,0,0,0,0,0,1,0,0,2
2016,5,770,0,2,0,0,0,0,0,0,0,0,0,1
2016,6,770,0,1,0,0,0,0,0,0,0,0,0,0
2016,7,770,1,0,0,0,0,0,0,0,0,0,0,0
2016,8,770,0,0,0,0,0,0,0,0,0,0,0,2
2016,9,770,0,0,0,0,0,0,0,0,0,0,0,2
2016,10,770,0,0,0,0,0,0,0,0,2,0,0,1
2016,11,770,0,1,0,0,0,0,0,0,0,0,0,0
2016,12,770,0,1,0,0,0,0,0,0,1,0,0,2
2008,1,778,0,0,0,0,0,0,0,0,0,0,0,4
2008,2,778,0,0,0,0,0,0,0,0,0,0,0,4
2008,3,778,0,0,0,0,0,0,0,0,0,0,0,3
2008,4,778,0,0,0,0,0,0,0,0,0,0,0,2
2008,5,778,0,0,0,0,0,0,0,0,0,0,0,4
2008,6,778,0,0,0,0,0,0,0,0,0,0,0,3
2008,7,778,0,0,0,0,0,0,0,0,0,0,0,4
2008,8,778,0,0,0,0,0,0,0,0,0,0,0,3
2008,9,778,0,0,0,0,0,0,0,0,0,0,0,3
2008,10,778,0,0,0,0,0,0,0,0,0,0,0,4
2008,12,778,0,0,0,0,0,0,0,0,0,0,0,1
2009,1,778,0,0,0,0,0,0,0,0,0,0,0,2
2009,2,778,0,0,0,0,0,0,0,0,0,0,0,2
2009,3,778,0,0,0,0,0,0,0,0,0,0,0,1
2009,4,778,0,0,0,0,0,0,0,0,0,0,0,3
2009,6,778,0,0,0,0,0,0,0,0,0,0,0,5
2009,7,778,0,0,0,0,0,0,0,0,0,0,0,1
2009,9,778,0,0,0,0,0,0,0,0,0,0,0,2
2009,10,778,0,0,0,0,0,0,0,0,0,0,0,1
2009,11,778,0,0,0,0,0,0,0,0,0,0,0,4
2010,1,778,0,0,0,0,0,0,0,0,0,0,0,2
2010,2,778,0,0,0,0,0,0,0,0,0,0,0,2
2010,3,778,0,0,0,0,0,0,0,0,0,0,0,3
2010,4,778,0,0,0,0,0,0,0,0,0,0,0,3
2010,5,778,0,0,0,0,0,0,0,0,0,0,0,1
2010,6,778,0,0,0,0,0,0,0,0,0,0,0,2
2010,7,778,0,0,0,0,0,0,0,0,0,0,0,4
2010,8,778,0,0,0,0,0,0,0,0,0,0,0,1
2010,9,778,0,0,0,0,0,0,0,0,0,0,0,2
2010,11,778,0,0,0,0,0,0,0,0,0,0,0,1
2011,1,778,0,0,0,0,0,0,0,0,0,0,0,1
2011,2,778,0,0,0,0,0,0,0,0,0,0,0,1
2011,3,778,0,0,0,0,0,0,0,0,0,0,0,2
2011,4,778,0,0,0,0,0,0,0,0,0,0,0,3
2011,6,778,0,0,0,0,0,0,0,0,0,0,0,1
2011,8,778,0,0,0,0,0,0,0,0,0,0,0,1
2011,11,778,0,0,0,0,0,0,0,0,0,0,0,1
2011,12,778,0,0,0,0,0,0,0,0,0,0,0,1
2012,1,778,0,0,0,0,0,0,0,0,0,0,0,1
2012,2,778,0,0,0,0,0,0,0,0,0,0,0,2
2012,3,778,0,0,0,0,0,0,0,0,0,0,0,2
2012,4,778,0,0,0,0,0,0,0,0,0,0,0,2
2012,5,778,0,0,0,0,0,0,0,0,0,0,0,1
2012,6,778,0,0,0,0,0,0,0,0,0,0,0,1
2012,7,778,0,0,0,0,0,0,0,0,0,0,0,3
2012,10,778,0,0,0,0,0,0,0,0,0,0,0,1
2012,11,778,0,0,0,0,0,0,0,0,0,0,0,2
2013,2,778,0,0,0,0,0,0,0,0,0,0,0,3
2013,3,778,0,0,0,0,0,0,0,0,0,0,0,1
2013,6,778,0,0,0,0,0,0,0,0,0,0,0,1
2013,7,778,0,0,0,0,0,0,0,0,0,0,0,1
2013,8,778,0,0,0,0,0,0,0,0,0,0,0,2
2013,10,778,0,0,0,0,0,0,0,0,0,0,0,1
2013,11,778,0,0,0,0,0,0,0,0,0,0,0,1
2013,12,778,0,0,0,0,0,0,0,0,0,0,0,1
2014,1,778,0,0,0,0,0,0,0,0,0,0,0,1
2014,2,778,0,0,0,0,0,0,0,0,0,0,0,2
2014,4,778,0,0,0,0,0,0,0,0,0,0,0,3
2014,5,778,0,0,0,0,0,0,0,0,0,0,0,1
2014,6,778,0,0,0,0,0,0,0,0,0,0,0,2
2014,7,778,0,0,0,0,0,0,0,0,0,0,0,1
2014,8,778,0,0,0,0,0,0,0,0,0,0,0,1
2014,11,778,0,0,0,0,0,0,0,0,0,0,0,1
2014,12,778,0,0,0,0,0,0,0,0,0,0,0,1
2015,1,778,0,0,0,0,0,0,0,0,0,0,0,1
2015,4,778,0,0,0,0,0,0,0,0,0,0,0,1
2015,5,778,0,0,0,0,0,0,0,0,0,0,0,1
2015,6,778,0,0,0,0,0,0,0,0,0,0,0,1
2015,9,778,0,0,0,0,0,0,0,0,0,0,0,1
2015,10,778,0,0,0,0,0,0,0,0,0,0,0,1
2015,11,778,0,0,0,0,0,0,0,0,0,0,0,1
2016,2,778,0,0,0,0,0,0,0,0,0,0,0,1
2016,3,778,0,0,0,0,0,0,0,0,0,0,0,1
2016,4,778,0,0,0,0,0,0,0,0,0,0,0,1
2016,5,778,0,0,0,0,0,0,0,0,0,0,0,1
2016,7,778,0,0,0,0,0,0,0,0,0,0,0,1
2016,12,778,0,0,0,0,0,0,0,0,0,0,0,1
2006,1,779,3,0,0,0,0,1,1,0,2,0,0,2
2006,2,779,2,0,0,1,0,0,1,0,2,2,0,1
2006,3,779,1,0,0,0,0,0,0,0,5,1,0,1
2006,4,779,1,2,1,0,0,0,1,0,2,0,0,1
2006,5,779,1,1,1,0,0,1,0,0,1,1,0,3
2006,6,779,1,1,2,0,0,1,0,0,3,0,0,1
2006,7,779,1,0,0,0,0,0,1,0,7,0,0,2
2006,8,779,0,0,0,1,0,0,0,0,4,0,0,0
2006,9,779,1,0,0,0,0,0,0,0,3,0,0,1
2006,10,779,1,0,0,1,0,2,1,0,2,0,0,2
2006,11,779,2,1,0,0,0,1,0,2,4,0,0,0
2006,12,779,2,2,1,0,0,0,0,0,1,0,0,0
2007,1,779,2,1,0,0,0,0,0,0,1,0,0,1
2007,2,779,3,1,0,0,0,0,0,0,0,0,0,0
2007,3,779,1,1,0,0,0,2,0,0,4,0,0,0
2007,4,779,1,0,0,1,0,1,1,0,1,0,0,0
2007,5,779,0,0,0,0,0,0,0,0,0,0,0,1
2007,6,779,3,1,2,0,1,2,0,0,1,0,0,1
2007,7,779,1,0,0,1,0,0,0,0,2,0,0,2
2007,8,779,0,0,0,1,0,1,0,0,1,0,0,1
2007,9,779,0,0,0,0,0,0,0,0,2,0,0,0
2007,10,779,1,0,0,0,0,0,0,0,0,0,0,1
2007,11,779,0,0,0,0,0,2,1,0,0,0,0,0
2007,12,779,3,0,0,1,0,2,0,0,1,0,0,0
2008,1,779,0,0,0,1,1,1,0,0,0,0,0,3
2008,2,779,0,1,0,1,0,7,1,0,3,0,0,1
2008,3,779,2,0,0,1,0,1,0,0,1,0,0,0
2008,4,779,0,0,0,0,0,1,1,1,1,0,0,0
2008,5,779,0,0,0,0,1,0,0,0,2,0,0,0
2008,6,779,2,0,0,0,1,2,0,0,2,0,0,0
2008,7,779,1,0,1,1,0,3,1,0,0,0,0,1
2008,8,779,0,0,0,0,0,1,0,1,1,0,0,1
2008,9,779,1,0,0,0,0,4,1,0,1,0,0,0
2008,10,779,1,0,0,0,0,6,0,0,0,0,0,2
2008,12,779,1,1,1,0,0,0,0,1,1,0,0,1
2009,1,779,1,1,0,0,0,2,0,0,3,0,0,1
2009,2,779,0,0,0,0,0,1,0,0,1,0,0,2
2009,3,779,3,1,0,0,0,1,0,0,5,0,0,1
2009,4,779,3,0,0,0,0,6,0,0,3,0,0,0
2009,5,779,2,0,0,0,0,7,0,0,2,0,0,1
2009,6,779,0,2,0,1,0,2,0,1,4,0,0,0
2009,7,779,1,1,0,0,0,2,0,0,2,0,0,1
2009,8,779,0,5,1,0,0,2,0,0,2,0,0,2
2009,9,779,3,1,0,0,0,0,0,0,2,0,0,0
2009,10,779,1,4,0,0,1,3,0,0,3,0,0,0
2009,11,779,2,4,0,0,0,2,0,1,4,0,0,1
2009,12,779,2,2,0,0,0,0,0,0,2,0,0,2
2010,1,779,4,3,0,0,1,0,0,0,2,0,0,0
2010,2,779,0,1,1,0,0,3,0,0,1,0,0,1
2010,3,779,1,1,0,1,0,1,0,1,2,0,0,2
2010,4,779,1,1,0,0,0,1,0,0,0,3,0,1
2010,5,779,1,2,0,0,1,3,0,0,1,3,0,1
2010,6,779,0,2,0,0,0,1,0,0,2,5,0,2
2010,7,779,11,1,0,0,0,0,0,0,2,5,0,3
2010,8,779,7,1,0,0,0,1,1,1,0,3,0,4
2010,9,779,2,0,1,0,0,2,0,0,2,1,0,3
2010,10,779,9,0,0,0,0,0,0,0,1,6,0,3
2010,11,779,6,3,0,0,0,1,1,0,1,3,0,4
2010,12,779,3,1,0,0,0,1,0,1,2,1,0,4
2011,1,779,1,0,0,0,0,3,1,0,0,1,0,4
2011,2,779,3,1,0,0,0,0,0,0,1,2,0,3
2011,3,779,5,2,0,0,0,0,0,0,1,1,0,4
2011,4,779,8,1,0,0,0,2,0,0,2,1,0,1
2011,5,779,2,0,0,0,0,2,0,0,1,5,0,2
2011,6,779,6,0,0,0,0,1,0,0,1,1,0,2
2011,7,779,0,0,0,0,0,0,0,0,1,1,0,0
2011,8,779,1,1,0,0,0,1,0,1,3,1,0,4
2011,9,779,4,1,0,0,0,2,0,0,1,1,0,3
2011,10,779,4,0,0,1,0,1,0,0,2,1,0,1
2011,11,779,4,0,1,0,1,1,0,0,2,2,0,5
2011,12,779,5,0,0,0,0,3,0,0,0,2,0,4
2012,1,779,3,0,0,0,0,1,0,0,3,1,0,3
2012,2,779,2,0,0,1,0,0,1,0,3,1,0,2
2012,3,779,3,3,0,0,0,1,0,0,2,1,0,4
2012,4,779,1,1,1,0,0,0,0,0,2,1,0,1
2012,5,779,1,0,0,0,0,1,0,0,1,0,0,4
2012,6,779,3,0,0,0,0,0,0,0,3,1,0,1
2012,7,779,1,0,0,1,0,1,0,0,1,0,0,1
2012,8,779,0,0,0,0,0,1,1,0,1,1,0,0
2012,9,779,1,1,0,1,0,1,0,0,2,2,0,2
2012,10,779,4,1,0,0,0,2,0,0,1,0,0,3
2012,11,779,3,1,0,0,0,3,0,0,1,2,0,2
2012,12,779,2,0,0,0,0,0,0,0,1,1,0,2
2013,1,779,1,2,0,1,0,1,0,0,0,1,0,1
